<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
CTN,20120924,4.1346,4.1346,4.1346,4.1346,200,4.3000,4.3000,4.3000,4.3000,0,0,0
CTN,20120921,4.0385,4.2308,3.9423,4.2308,7800,4.2000,4.4000,4.1000,4.4000,0,0,0
CTN,20120920,3.9423,4.0385,3.9423,4.0385,900,4.1000,4.2000,4.1000,4.2000,0,0,0
CTN,20120919,3.9423,4.2308,3.9423,4.2308,1200,4.1000,4.4000,4.1000,4.4000,0,0,0
CTN,20120918,4.2308,4.3270,4.2308,4.2308,2300,4.4000,4.5000,4.4000,4.4000,0,0,0
CTN,20120917,4.2307,4.2307,4.2307,4.2308,4600,4.4000,4.4000,4.4000,4.4000,0,0,0
CTN,20120914,4.2308,4.3269,4.1346,4.3269,1500,4.4000,4.5000,4.3000,4.5000,0,0,0
CTN,20120913,4.0385,4.1347,4.0385,4.1346,3000,4.2000,4.3000,4.2000,4.3000,0,0,0
CTN,20120912,4.0385,4.0385,4.0385,4.0385,2600,4.2000,4.2000,4.2000,4.2000,0,0,0
CTN,20120911,3.8462,4.1347,3.8462,4.0385,5500,4.0000,4.3000,4.0000,4.2000,0,0,0
CTN,20120910,4.1346,4.1346,4.0384,4.0385,11000,4.3000,4.3000,4.2000,4.2000,0,0,0
CTN,20120907,4.1346,4.3269,4.1346,4.3269,1500,4.3000,4.5000,4.3000,4.5000,0,0,0
CTN,20120906,4.3269,4.5192,4.2307,4.4231,11100,4.5000,4.7000,4.4000,4.6000,0,0,0
CTN,20120904,4.5192,4.5192,4.5192,4.5192,100,4.7000,4.7000,4.7000,4.7000,0,0,0
CTN,20120830,4.2308,4.5193,4.2308,4.5192,200,4.4000,4.7000,4.4000,4.7000,0,0,0
CTN,20120829,4.3270,4.4231,4.3270,4.4231,800,4.5000,4.6000,4.5000,4.6000,0,0,0
