<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
ATA,20150907,3.0000,3.0000,2.9000,3.0000,58860,3.0000,3.0000,2.9000,3.0000,0,0,0
ATA,20150904,2.9000,3.1000,2.9000,3.1000,56610,2.9000,3.1000,2.9000,3.1000,0,0,0
ATA,20150903,3.1000,3.1000,3.0000,3.0000,56820,3.1000,3.1000,3.0000,3.0000,0,0,0
ATA,20150901,2.9000,3.1000,2.9000,3.1000,14980,2.9000,3.1000,2.9000,3.1000,0,0,0
ATA,20150831,3.2000,3.2000,3.0000,3.0000,15720,3.2000,3.2000,3.0000,3.0000,0,0,0
ATA,20150828,3.1000,3.1000,3.0000,3.0000,93520,3.1000,3.1000,3.0000,3.0000,0,0,0
ATA,20150827,2.9000,2.9000,2.9000,2.9000,23110,2.9000,2.9000,2.9000,2.9000,0,0,0
ATA,20150826,2.8000,2.8000,2.8000,2.8000,980,2.8000,2.8000,2.8000,2.8000,0,0,0
ATA,20150825,2.7000,2.8000,2.7000,2.7000,75410,2.7000,2.8000,2.7000,2.7000,0,0,0
ATA,20150824,2.9000,3.0000,2.8000,2.8000,179270,2.9000,3.0000,2.8000,2.8000,0,1800,0
ATA,20150821,3.0000,3.0000,2.8000,3.0000,25260,3.0000,3.0000,2.8000,3.0000,0,0,0
ATA,20150820,3.0000,3.0000,2.8000,2.9000,98870,3.0000,3.0000,2.8000,2.9000,0,0,0
ATA,20150819,2.9000,3.0000,2.9000,3.0000,49320,2.9000,3.0000,2.9000,3.0000,0,0,360
ATA,20150818,2.9000,3.1000,2.9000,3.0000,35030,2.9000,3.1000,2.9000,3.0000,0,0,0
ATA,20150817,2.9000,3.2000,2.9000,2.9000,186140,2.9000,3.2000,2.9000,2.9000,0,0,0
ATA,20150814,3.1000,3.1000,3.1000,3.1000,24130,3.1000,3.1000,3.1000,3.1000,0,0,0
ATA,20150813,3.5000,3.5000,3.3000,3.3000,220180,3.5000,3.5000,3.3000,3.3000,0,0,0
ATA,20150812,3.5000,3.5000,3.3000,3.5000,184670,3.5000,3.5000,3.3000,3.5000,0,0,0
ATA,20150811,3.3000,3.3000,3.1000,3.3000,193030,3.3000,3.3000,3.1000,3.3000,0,0,0
ATA,20150810,3.1000,3.1000,3.1000,3.1000,138330,3.1000,3.1000,3.1000,3.1000,0,0,0
ATA,20150807,2.9000,2.9000,2.8000,2.9000,257170,2.9000,2.9000,2.8000,2.9000,0,0,0
ATA,20150806,2.8000,2.8000,2.8000,2.8000,24460,2.8000,2.8000,2.8000,2.8000,0,0,0
ATA,20150805,2.7000,2.7000,2.7000,2.7000,19970,2.7000,2.7000,2.7000,2.7000,1198000,0,0
ATA,20150804,2.7000,2.7000,2.6000,2.6000,115500,2.7000,2.7000,2.6000,2.6000,0,0,0
ATA,20150803,2.9000,2.9000,2.7000,2.7000,110890,2.9000,2.9000,2.7000,2.7000,0,0,0
ATA,20150731,2.9000,2.9000,2.9000,2.9000,100700,2.9000,2.9000,2.9000,2.9000,0,0,0
