<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
HUT,20091224,6.6643,6.6912,6.0731,6.6644,108700,24.8000,24.9000,22.6000,24.8000,0,0,0
HUT,20091223,6.1807,6.7181,6.1269,6.5031,54700,23.0000,25.0000,22.8000,24.2000,0,0,0
HUT,20091222,6.6644,6.6644,6.2076,6.2344,78700,24.8000,24.8000,23.1000,23.2000,0,0,0
HUT,20091221,6.4494,6.6644,6.4494,6.6644,31200,24.0000,24.8000,24.0000,24.8000,0,0,0
HUT,20091218,6.0463,6.2344,6.0463,6.2344,58000,22.5000,23.2000,22.5000,23.2000,0,0,0
HUT,20091217,5.8045,5.9657,5.7776,5.9657,53500,21.6000,22.2000,21.5000,22.2000,0,0,0
HUT,20091216,6.5838,6.5838,6.1001,6.1538,32700,24.5000,24.5000,22.7000,22.9000,0,0,0
HUT,20091215,6.7450,6.7450,6.4494,6.5569,18000,25.1000,25.1000,24.0000,24.4000,0,0,0
HUT,20091214,5.8044,6.5837,5.8044,6.5838,61400,21.6000,24.5000,21.6000,24.5000,0,0,0
HUT,20091211,6.5838,6.5838,6.1001,6.1000,119300,24.5000,24.5000,22.7000,22.7000,0,0,0
HUT,20091210,6.6375,6.8256,6.3150,6.4763,35700,24.7000,25.4000,23.5000,24.1000,0,0,0
HUT,20091209,7.2018,7.2018,6.5837,6.6106,49900,26.8000,26.8000,24.5000,24.6000,0,0,0
HUT,20091208,7.2556,7.2556,6.9331,6.9868,47000,27.0000,27.0000,25.8000,26.0000,0,0,0
HUT,20091207,7.2555,7.2555,6.9868,7.2556,25500,27.0000,27.0000,26.0000,27.0000,0,0,0
HUT,20091204,7.0675,7.2556,6.9868,7.1749,29800,26.3000,27.0000,26.0000,26.7000,0,0,0
HUT,20091203,6.9331,7.3362,6.9062,7.1212,59000,25.8000,27.3000,25.7000,26.5000,0,0,0
HUT,20091202,7.7930,7.7930,7.0675,7.2018,93800,29.0000,29.0000,26.3000,26.8000,0,0,0
HUT,20091201,7.4974,7.6049,7.2825,7.6049,80100,27.9000,28.3000,27.1000,28.3000,0,0,0
HUT,20091130,7.1481,7.1481,6.8794,7.1481,50100,26.6000,26.6000,25.6000,26.6000,0,0,0
HUT,20091127,6.3688,7.2824,6.3688,6.8794,148000,23.7000,27.1000,23.7000,25.6000,0,0,0
HUT,20091126,6.8256,6.8525,6.8256,6.8256,65000,25.4000,25.5000,25.4000,25.4000,5000,0,0
HUT,20091125,7.8468,7.8468,7.3093,7.3093,70100,29.2000,29.2000,27.2000,27.2000,0,0,0
HUT,20091124,8.3304,8.3304,7.7661,8.0080,142500,31.0000,31.0000,28.9000,29.8000,5000,0,0
HUT,20091123,8.6530,8.6530,8.2499,8.2767,55900,32.2000,32.2000,30.7000,30.8000,5000,0,0
HUT,20091120,9.1367,9.3248,8.7067,8.7067,132300,34.0000,34.7000,32.4000,32.4000,0,0,0
