<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
VIG,20210205,3.9000,4.0000,3.7000,3.9000,1360469,3.9000,4.0000,3.7000,3.9000,0,1000,20100
VIG,20210204,4.3000,4.3000,3.9000,3.9000,1508633,4.3000,4.3000,3.9000,3.9000,0,21100,29800
VIG,20210203,4.1000,4.4000,3.7000,4.3000,3589516,4.1000,4.4000,3.7000,4.3000,0,59300,30100
VIG,20210202,4.0000,4.1000,3.8000,4.1000,813000,4.0000,4.1000,3.8000,4.1000,0,6200,123400
VIG,20210201,3.8000,4.0000,3.7000,3.9000,2504400,3.8000,4.0000,3.7000,3.9000,0,6200,123400
VIG,20210129,3.7000,4.1000,3.7000,3.7000,7128387,3.7000,4.1000,3.7000,3.7000,0,84101,3900
VIG,20210128,4.1000,4.1000,4.1000,4.1000,124035,4.1000,4.1000,4.1000,4.1000,0,0,0
VIG,20210127,4.9000,4.9000,4.5000,4.5000,347191,4.9000,4.9000,4.5000,4.5000,0,2400,0
VIG,20210126,5.0000,5.4000,4.9000,4.9000,3419278,5.0000,5.4000,4.9000,4.9000,0,27000,341000
VIG,20210125,6.6000,6.6000,5.4000,5.4000,7461598,6.6000,6.6000,5.4000,5.4000,0,47300,89800
VIG,20210122,6.0000,6.0000,5.9000,6.0000,6628900,6.0000,6.0000,5.9000,6.0000,0,0,0
VIG,20210121,5.5000,5.5000,5.3000,5.5000,956213,5.5000,5.5000,5.3000,5.5000,0,0,0
VIG,20210120,5.0000,5.0000,4.5000,5.0000,3544060,5.0000,5.0000,4.5000,5.0000,0,23500,3200
VIG,20210119,4.6000,4.6000,3.9000,4.6000,8681814,4.6000,4.6000,3.9000,4.6000,0,228700,8300
VIG,20210118,4.2000,4.2000,4.2000,4.2000,613050,4.2000,4.2000,4.2000,4.2000,0,0,0
VIG,20210115,3.9000,3.9000,3.8000,3.9000,964782,3.9000,3.9000,3.8000,3.9000,0,0,0
VIG,20210114,3.6000,3.6000,3.1000,3.6000,5486954,3.6000,3.6000,3.1000,3.6000,0,221000,5200
VIG,20210113,3.2000,3.3000,3.2000,3.3000,5189360,3.2000,3.3000,3.2000,3.3000,0,8800,20000
VIG,20210112,3.0000,3.0000,2.9000,3.0000,4278700,3.0000,3.0000,2.9000,3.0000,0,63100,0
VIG,20210111,2.6000,2.8000,2.7000,2.8000,1948900,2.6000,2.8000,2.7000,2.8000,0,0,220000
VIG,20210108,2.4000,2.6000,2.5000,2.6000,4265600,2.4000,2.6000,2.5000,2.6000,0,20100,351300
VIG,20210107,2.2000,2.4000,2.2000,2.4000,2323800,2.2000,2.4000,2.2000,2.4000,0,25200,16500
VIG,20210106,2.4000,2.5000,2.2000,2.2000,4661700,2.4000,2.5000,2.2000,2.2000,0,3000,0
VIG,20210105,2.6000,2.6000,2.4000,2.4000,4018775,2.6000,2.6000,2.4000,2.4000,0,3000,0
VIG,20210104,2.5000,2.6000,2.4000,2.6000,2280300,2.5000,2.6000,2.4000,2.6000,0,1500,0
VIG,20201231,2.5000,2.6000,2.2000,2.4000,2874900,2.5000,2.6000,2.2000,2.4000,0,350000,0
VIG,20201230,2.3000,2.4000,2.1000,2.4000,6382340,2.3000,2.4000,2.1000,2.4000,0,350000,0
VIG,20201229,2.2000,2.2000,2.0000,2.2000,3763909,2.2000,2.2000,2.0000,2.2000,0,0,0
VIG,20201228,1.9000,2.0000,1.9000,2.0000,616720,1.9000,2.0000,1.9000,2.0000,0,0,20200
VIG,20201225,1.8000,1.9000,1.7000,1.9000,3911716,1.8000,1.9000,1.7000,1.9000,0,200,699900
VIG,20201224,2.0000,2.0000,1.8000,1.8000,9348460,2.0000,2.0000,1.8000,1.8000,0,0,0
VIG,20201223,1.9000,1.9000,1.9000,1.9000,751022,1.9000,1.9000,1.9000,1.9000,0,0,0
VIG,20201222,1.8000,1.8000,1.8000,1.8000,388319,1.8000,1.8000,1.8000,1.8000,0,0,0
VIG,20201221,1.7000,1.7000,1.6000,1.7000,2948010,1.7000,1.7000,1.6000,1.7000,0,0,0
VIG,20201218,1.6000,1.6000,1.6000,1.6000,2471843,1.6000,1.6000,1.6000,1.6000,0,200000,0
VIG,20201217,1.5000,1.5000,1.5000,1.5000,4113500,1.5000,1.5000,1.5000,1.5000,0,0,0
VIG,20201216,1.4000,1.4000,1.3000,1.4000,4560400,1.4000,1.4000,1.3000,1.4000,0,100000,0
VIG,20201215,1.3000,1.3000,1.2000,1.3000,5679503,1.3000,1.3000,1.2000,1.3000,0,410000,0
VIG,20201214,1.1000,1.2000,1.0000,1.2000,1741578,1.1000,1.2000,1.0000,1.2000,0,0,0
VIG,20201211,1.2000,1.2000,1.1000,1.1000,293090,1.2000,1.2000,1.1000,1.1000,0,0,0
VIG,20201210,1.2000,1.2000,1.0000,1.2000,1316800,1.2000,1.2000,1.0000,1.2000,0,0,0
VIG,20201209,1.1000,1.1000,1.0000,1.1000,500319,1.1000,1.1000,1.0000,1.1000,0,0,0
VIG,20201208,0.9000,1.0000,0.9000,1.0000,514100,0.9000,1.0000,0.9000,1.0000,0,0,0
VIG,20201207,1.0000,1.0000,0.9000,0.9000,281900,1.0000,1.0000,0.9000,0.9000,0,0,300
VIG,20201204,1.0000,1.1000,0.9000,1.0000,45309,1.0000,1.1000,0.9000,1.0000,0,0,0
VIG,20201203,1.1000,1.1000,1.0000,1.0000,200000,1.1000,1.1000,1.0000,1.0000,0,0,0
VIG,20201202,0.9000,1.1000,0.9000,1.1000,185200,0.9000,1.1000,0.9000,1.1000,0,0,0
VIG,20201201,0.9000,1.1000,0.9000,1.0000,101200,0.9000,1.1000,0.9000,1.0000,0,0,0
VIG,20201130,1.0000,1.1000,0.9000,1.0000,205800,1.0000,1.1000,0.9000,1.0000,0,0,0
VIG,20201127,1.1000,1.1000,0.9000,1.0000,148205,1.1000,1.1000,0.9000,1.0000,0,0,0
VIG,20201126,1.1000,1.1000,0.9000,1.0000,177700,1.1000,1.1000,0.9000,1.0000,0,0,0
VIG,20201125,1.1000,1.1000,1.0000,1.0000,89714,1.1000,1.1000,1.0000,1.0000,0,0,0
VIG,20201124,1.1000,1.1000,0.9000,1.1000,111700,1.1000,1.1000,0.9000,1.1000,0,0,33000
VIG,20201123,1.0000,1.1000,0.9000,1.0000,338300,1.0000,1.1000,0.9000,1.0000,0,0,3700
VIG,20201120,0.9000,1.0000,0.9000,1.0000,55129,0.9000,1.0000,0.9000,1.0000,0,0,0
VIG,20201119,0.9000,1.0000,0.9000,1.0000,62000,0.9000,1.0000,0.9000,1.0000,0,0,0
VIG,20201118,1.1000,1.1000,0.9000,1.0000,44500,1.1000,1.1000,0.9000,1.0000,0,0,0
VIG,20201117,1.0000,1.1000,0.9000,1.0000,187700,1.0000,1.1000,0.9000,1.0000,0,0,0
VIG,20201116,1.1000,1.1000,0.9000,1.0000,340200,1.1000,1.1000,0.9000,1.0000,0,36000,0
VIG,20201113,1.0000,1.1000,1.0000,1.0000,114010,1.0000,1.1000,1.0000,1.0000,0,0,900
VIG,20201112,1.1000,1.1000,1.0000,1.0000,204400,1.1000,1.1000,1.0000,1.0000,0,0,0
VIG,20201111,1.0000,1.1000,1.0000,1.0000,256011,1.0000,1.1000,1.0000,1.0000,0,0,0
VIG,20201110,1.1000,1.1000,1.0000,1.0000,232600,1.1000,1.1000,1.0000,1.0000,0,0,0
VIG,20201109,1.1000,1.1000,0.9000,1.0000,653620,1.1000,1.1000,0.9000,1.0000,0,0,0
VIG,20201106,1.0000,1.1000,1.0000,1.0000,101700,1.0000,1.1000,1.0000,1.0000,0,0,0
VIG,20201105,1.1000,1.1000,1.0000,1.0000,229600,1.1000,1.1000,1.0000,1.0000,0,0,0
VIG,20201104,1.0000,1.1000,1.0000,1.1000,77500,1.0000,1.1000,1.0000,1.1000,0,0,0
VIG,20201103,1.1000,1.1000,1.0000,1.1000,227500,1.1000,1.1000,1.0000,1.1000,0,0,0
VIG,20201102,1.1000,1.1000,1.0000,1.0000,53050,1.1000,1.1000,1.0000,1.0000,0,0,0
VIG,20201030,1.1000,1.1000,1.0000,1.1000,398300,1.1000,1.1000,1.0000,1.1000,0,0,0
VIG,20201029,1.1000,1.1000,1.0000,1.1000,66700,1.1000,1.1000,1.0000,1.1000,0,0,0
VIG,20201028,1.0000,1.1000,1.0000,1.1000,58400,1.0000,1.1000,1.0000,1.1000,0,0,0
VIG,20201027,1.1000,1.1000,1.0000,1.1000,129800,1.1000,1.1000,1.0000,1.1000,0,0,0
VIG,20201026,1.2000,1.2000,1.1000,1.1000,18400,1.2000,1.2000,1.1000,1.1000,0,0,0
VIG,20201023,1.0000,1.2000,1.0000,1.1000,140290,1.0000,1.2000,1.0000,1.1000,0,0,0
VIG,20201022,1.0000,1.2000,1.0000,1.1000,372910,1.0000,1.2000,1.0000,1.1000,0,0,0
VIG,20201021,1.1000,1.2000,1.0000,1.1000,227100,1.1000,1.2000,1.0000,1.1000,0,0,0
VIG,20201020,1.1000,1.2000,1.0000,1.1000,562300,1.1000,1.2000,1.0000,1.1000,0,0,2200
VIG,20201019,1.2000,1.2000,1.1000,1.1000,18700,1.2000,1.2000,1.1000,1.1000,0,0,2200
VIG,20201016,1.2000,1.2000,1.1000,1.2000,16500,1.2000,1.2000,1.1000,1.2000,0,0,0
VIG,20201015,1.1000,1.2000,1.1000,1.2000,193000,1.1000,1.2000,1.1000,1.2000,0,0,0
VIG,20201014,1.2000,1.3000,1.1000,1.2000,351800,1.2000,1.3000,1.1000,1.2000,0,0,0
VIG,20201013,1.1000,1.3000,1.1000,1.2000,345000,1.1000,1.3000,1.1000,1.2000,0,0,0
VIG,20201012,1.2000,1.3000,1.1000,1.2000,223100,1.2000,1.3000,1.1000,1.2000,0,0,0
VIG,20201009,1.2000,1.3000,1.1000,1.2000,269700,1.2000,1.3000,1.1000,1.2000,0,500,0
VIG,20201008,1.2000,1.2000,1.1000,1.2000,172300,1.2000,1.2000,1.1000,1.2000,0,1800,0
VIG,20201007,1.2000,1.3000,1.2000,1.2000,569800,1.2000,1.3000,1.2000,1.2000,0,100,0
VIG,20201006,1.2000,1.3000,1.1000,1.3000,405500,1.2000,1.3000,1.1000,1.3000,0,0,6000
VIG,20201005,1.1000,1.2000,1.1000,1.2000,763900,1.1000,1.2000,1.1000,1.2000,0,0,0
VIG,20201002,1.1000,1.2000,1.1000,1.1000,1143000,1.1000,1.2000,1.1000,1.1000,0,0,0
VIG,20201001,1.1000,1.2000,1.1000,1.1000,117010,1.1000,1.2000,1.1000,1.1000,0,0,0
VIG,20200930,1.2000,1.2000,1.0000,1.1000,1701900,1.2000,1.2000,1.0000,1.1000,0,0,0
VIG,20200929,1.1000,1.1000,1.0000,1.1000,2268700,1.1000,1.1000,1.0000,1.1000,0,0,6200
VIG,20200928,0.9000,1.0000,0.9000,1.0000,1738600,0.9000,1.0000,0.9000,1.0000,0,0,120000
VIG,20200925,1.0000,1.0000,0.9000,0.9000,29900,1.0000,1.0000,0.9000,0.9000,0,0,0
VIG,20200924,0.9000,1.0000,0.9000,0.9000,23000,0.9000,1.0000,0.9000,0.9000,0,2400,0
VIG,20200923,0.9000,1.0000,0.9000,0.9000,78600,0.9000,1.0000,0.9000,0.9000,0,0,0
VIG,20200922,0.9000,1.0000,0.8000,0.9000,176906,0.9000,1.0000,0.8000,0.9000,0,2000,0
VIG,20200921,0.9000,1.0000,0.9000,0.9000,379100,0.9000,1.0000,0.9000,0.9000,0,0,0
VIG,20200918,1.0000,1.0000,0.9000,0.9000,232100,1.0000,1.0000,0.9000,0.9000,0,0,0
VIG,20200917,0.9000,1.0000,0.9000,1.0000,303300,0.9000,1.0000,0.9000,1.0000,0,0,0
VIG,20200916,1.0000,1.0000,0.9000,1.0000,54800,1.0000,1.0000,0.9000,1.0000,0,0,0
VIG,20200915,0.9000,1.1000,0.9000,1.0000,966710,0.9000,1.1000,0.9000,1.0000,0,0,0
VIG,20200914,0.8000,1.0000,0.8000,1.0000,1077000,0.8000,1.0000,0.8000,1.0000,0,0,0
VIG,20200911,0.8000,0.9000,0.8000,0.9000,119200,0.8000,0.9000,0.8000,0.9000,0,0,0
