<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
THD,20201022,18.5580,18.5580,18.2752,18.3840,8300,85.3000,85.3000,84.0000,84.5000,0,0,0
THD,20201021,18.6233,18.6233,18.6015,18.6015,10800,85.6000,85.6000,85.5000,85.5000,0,0,0
THD,20201020,18.7103,18.7103,18.5580,18.6233,10100,86.0000,86.0000,85.3000,85.6000,0,0,0
THD,20201019,18.4492,18.7103,18.2752,18.7103,23800,84.8000,86.0000,84.0000,86.0000,0,0,0
THD,20201016,18.2752,18.4710,18.2317,18.4492,19900,84.0000,84.9000,83.8000,84.8000,0,0,0
THD,20201015,18.1229,18.2752,17.8401,18.2752,10100,83.3000,84.0000,82.0000,84.0000,0,0,0
THD,20201014,18.4927,18.4927,18.1228,18.1229,5000,85.0000,85.0000,83.3000,83.3000,0,0,0
THD,20201013,18.7538,18.7538,18.4927,18.4927,4100,86.2000,86.2000,85.0000,85.0000,0,0,0
THD,20201012,18.6668,18.7538,18.6668,18.7538,1800,85.8000,86.2000,85.8000,86.2000,0,0,0
THD,20201009,18.7103,18.7538,18.7103,18.7538,1200,86.0000,86.2000,86.0000,86.2000,0,0,0
THD,20201008,18.7538,18.8191,18.7103,18.7538,2700,86.2000,86.5000,86.0000,86.2000,0,0,0
THD,20201007,19.1454,19.1454,18.7103,18.8191,3900,88.0000,88.0000,86.0000,86.5000,0,0,0
THD,20201006,19.5588,19.5588,18.7103,19.1454,4200,89.9000,89.9000,86.0000,88.0000,0,0,0
THD,20201005,20.0157,20.0157,19.1455,19.5588,5045,92.0000,92.0000,88.0000,89.9000,0,0,0
THD,20201002,18.8843,20.0156,18.8408,20.0157,19610,86.8000,92.0000,86.6000,92.0000,0,0,0
THD,20201001,18.3840,18.8844,18.3840,18.8843,17600,84.5000,86.8000,84.5000,86.8000,0,0,0
THD,20200930,18.2752,18.4928,18.1882,18.3840,3000,84.0000,85.0000,83.6000,84.5000,0,0,0
THD,20200929,18.2317,19.9940,18.2317,18.2752,3925,83.8000,91.9000,83.8000,84.0000,500000,0,0
THD,20200928,17.8400,18.2316,17.3831,18.2317,28030,82.0000,83.8000,79.9000,83.8000,0,0,0
THD,20200925,18.7103,18.7103,17.8401,17.8400,2600,86.0000,86.0000,82.0000,82.0000,0,0,0
THD,20200924,19.1454,19.1454,18.5362,18.7103,2800,88.0000,88.0000,85.2000,86.0000,0,0,0
THD,20200923,19.5805,19.5805,18.9278,19.1454,6670,90.0000,90.0000,87.0000,88.0000,0,0,0
THD,20200922,18.7103,19.5805,18.7103,19.5805,172210,86.0000,90.0000,86.0000,90.0000,0,0,0
THD,20200921,18.2969,18.7103,18.2752,18.7103,7600,84.1000,86.0000,84.0000,86.0000,0,0,0
THD,20200918,17.8836,18.0576,17.8836,18.0576,76600,82.2000,83.0000,82.2000,83.0000,0,0,0
THD,20200917,17.8401,18.1011,17.7966,17.8836,13635,82.0000,83.2000,81.8000,82.2000,0,0,0
THD,20200916,17.3179,17.7748,17.1439,17.7748,21200,79.6000,81.7000,78.8000,81.7000,0,0,0
THD,20200915,16.7087,17.1438,16.7087,17.1439,12700,76.8000,78.8000,76.8000,78.8000,0,0,0
THD,20200914,16.5347,16.6653,16.5347,16.6652,200,76.0000,76.6000,76.0000,76.6000,0,0,0
THD,20200911,16.6435,16.6435,16.6435,16.6435,110,76.5000,76.5000,76.5000,76.5000,0,0,0
THD,20200910,18.2751,18.3839,18.2751,18.3840,400,84.0000,84.5000,84.0000,84.5000,0,0,0
THD,20200909,18.4927,19.5805,17.6225,19.5805,5500,85.0000,90.0000,81.0000,90.0000,0,0,0
THD,20200908,20.6684,21.4951,19.5806,19.5805,600,95.0000,98.8000,90.0000,90.0000,0,0,0
THD,20200907,18.4927,21.4951,18.4927,21.4951,518,85.0000,98.8000,85.0000,98.8000,0,0,0
THD,20200904,17.5137,19.5805,17.5137,19.5588,3900,80.5000,90.0000,80.5000,89.9000,0,0,0
THD,20200903,16.9698,19.1454,16.9698,19.1454,1100,78.0000,88.0000,78.0000,88.0000,0,0,0
THD,20200901,15.4469,18.1664,15.4469,18.1664,1230,71.0000,83.5000,71.0000,83.5000,0,0,0
THD,20200831,16.9699,16.9699,16.5347,16.5347,1620,78.0000,78.0000,76.0000,76.0000,0,0,0
THD,20200828,16.9698,17.1439,16.9698,17.1439,2800,78.0000,78.8000,78.0000,78.8000,0,0,0
THD,20200827,17.1874,17.1874,16.5347,16.5347,1500,79.0000,79.0000,76.0000,76.0000,278000,0,0
THD,20200826,17.6225,18.2752,17.6225,17.6225,2201,81.0000,84.0000,81.0000,81.0000,0,0,0
THD,20200825,17.4049,18.4492,17.4049,17.6225,2110,80.0000,84.8000,80.0000,81.0000,0,0,0
THD,20200824,17.8400,17.8835,16.7087,17.8400,11300,82.0000,82.2000,76.8000,82.0000,0,0,0
THD,20200821,17.8401,17.8401,17.8401,17.8400,120,82.0000,82.0000,82.0000,82.0000,0,0,0
THD,20200820,16.3171,16.5347,16.3171,16.5347,2609,75.0000,76.0000,75.0000,76.0000,0,0,0
THD,20200819,15.2729,16.3172,15.2729,16.3171,3110,70.2000,75.0000,70.2000,75.0000,0,0,0
THD,20200818,16.2954,16.2954,16.2954,16.2954,310,74.9000,74.9000,74.9000,74.9000,0,0,0
THD,20200817,16.2953,16.2953,16.2736,16.2954,3220,74.9000,74.9000,74.8000,74.9000,0,0,0
THD,20200814,16.2954,16.2954,16.0561,16.0560,2500,74.9000,74.9000,73.8000,73.8000,0,0,0
THD,20200813,15.8384,15.8384,15.8384,15.8385,1110,72.8000,72.8000,72.8000,72.8000,0,0,0
THD,20200812,15.1206,15.1206,15.0118,15.0117,1200,69.5000,69.5000,69.0000,69.0000,0,0,0
THD,20200811,15.6644,15.8602,15.4468,15.4469,700,72.0000,72.9000,71.0000,71.0000,0,0,0
THD,20200810,15.6644,15.6644,15.6644,15.6644,2600,72.0000,72.0000,72.0000,72.0000,0,0,0
THD,20200807,16.0995,16.0995,15.6644,15.6644,2600,74.0000,74.0000,72.0000,72.0000,0,0,0
THD,20200806,15.7514,15.7514,15.2510,15.4251,1810,72.4000,72.4000,70.1000,70.9000,0,0,0
THD,20200805,15.8603,15.8603,14.9030,15.8167,7211,72.9000,72.9000,68.5000,72.7000,0,0,0
THD,20200804,15.5339,15.5556,14.6854,15.0988,4520,71.4000,71.5000,67.5000,69.4000,0,0,0
THD,20200803,14.1415,14.7942,14.0327,14.6854,7801,65.0000,68.0000,64.5000,67.5000,0,0,0
THD,20200731,14.1415,14.1415,14.1415,14.1415,1000,65.0000,65.0000,65.0000,65.0000,0,0,0
THD,20200730,15.0118,15.2294,15.0118,15.2293,2133,69.0000,70.0000,69.0000,70.0000,0,0,0
THD,20200729,13.9457,14.1632,13.9239,14.1633,2536,64.1000,65.1000,64.0000,65.1000,0,0,0
THD,20200728,14.7942,14.9682,14.7942,14.9682,6461,68.0000,68.8000,68.0000,68.8000,0,0,0
THD,20200727,14.0327,15.2293,14.0327,14.0327,2320,64.5000,70.0000,64.5000,64.5000,0,0,0
