<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
MIM,20120315,7.8391,7.8391,7.6609,7.8391,29300,8.8000,8.8000,8.6000,8.8000,0,0,0
MIM,20120314,7.3937,7.3937,7.3937,7.3937,6100,8.3000,8.3000,8.3000,8.3000,0,0,0
MIM,20120313,6.9483,6.9483,6.9483,6.9483,15900,7.8000,7.8000,7.8000,7.8000,0,0,0
MIM,20120312,6.0574,6.5028,6.0574,6.5029,8900,6.8000,7.3000,6.8000,7.3000,0,0,0
MIM,20120309,5.9684,6.2356,5.9684,6.2356,2700,6.7000,7.0000,6.7000,7.0000,0,0,0
MIM,20120308,6.5029,6.5029,5.9684,5.9684,3100,7.3000,7.3000,6.7000,6.7000,0,0,0
MIM,20120307,6.2356,6.4138,5.9684,5.9684,3200,7.0000,7.2000,6.7000,6.7000,0,0,0
MIM,20120306,6.3247,6.8592,6.3247,6.3247,4900,7.1000,7.7000,7.1000,7.1000,0,0,0
MIM,20120305,6.3247,6.4138,6.3247,6.4138,2600,7.1000,7.2000,7.1000,7.2000,0,0,0
MIM,20120302,5.7903,6.0575,5.7903,6.0575,1900,6.5000,6.8000,6.5000,6.8000,0,0,0
MIM,20120301,6.0575,6.0575,6.0575,6.0575,1000,6.8000,6.8000,6.8000,6.8000,0,0,0
MIM,20120229,5.4339,6.1465,5.4339,5.9684,1600,6.1000,6.9000,6.1000,6.7000,0,0,0
MIM,20120228,5.7903,5.7903,5.7903,5.7902,100,6.5000,6.5000,6.5000,6.5000,0,0,0
MIM,20120227,5.5230,6.0575,5.5230,6.0575,1700,6.2000,6.8000,6.2000,6.8000,0,0,0
MIM,20120224,6.0575,6.0575,5.7012,5.8793,14300,6.8000,6.8000,6.4000,6.6000,0,0,0
MIM,20120223,6.0575,6.0575,6.0575,6.0575,5600,6.8000,6.8000,6.8000,6.8000,0,0,0
MIM,20120222,6.0575,6.0575,6.0575,6.0575,1000,6.8000,6.8000,6.8000,6.8000,0,0,0
MIM,20120221,6.0575,6.0575,6.0575,6.0575,3200,6.8000,6.8000,6.8000,6.8000,0,0,0
MIM,20120220,6.0575,6.0575,6.0575,6.0575,5800,6.8000,6.8000,6.8000,6.8000,0,0,0
MIM,20120217,6.0575,6.0575,6.0575,6.0575,1000,6.8000,6.8000,6.8000,6.8000,0,0,0
MIM,20120216,6.0575,6.0575,6.0575,6.0575,1000,6.8000,6.8000,6.8000,6.8000,0,0,0
MIM,20120210,6.0575,6.0575,6.0575,6.0575,400,6.8000,6.8000,6.8000,6.8000,0,0,0
MIM,20120208,6.3247,6.3247,6.3247,6.3247,600,7.1000,7.1000,7.1000,7.1000,0,0,0
MIM,20120206,6.2357,6.2357,6.2357,6.2356,200,7.0000,7.0000,7.0000,7.0000,0,0,0
MIM,20120202,6.5919,6.5919,6.5028,6.5029,300,7.4000,7.4000,7.3000,7.3000,0,0,0
MIM,20120130,6.2356,6.2356,6.2356,6.2356,4200,7.0000,7.0000,7.0000,7.0000,0,0,0
MIM,20120110,6.2356,6.2356,6.2356,6.2356,1000,7.0000,7.0000,7.0000,7.0000,0,0,0
MIM,20120103,6.2357,6.2357,6.2357,6.2356,1000,7.0000,7.0000,7.0000,7.0000,0,0,0
MIM,20111230,6.5920,6.5920,6.5920,6.5920,2600,7.4000,7.4000,7.4000,7.4000,0,0,0
MIM,20111226,6.5920,6.5920,6.5920,6.5920,500,7.4000,7.4000,7.4000,7.4000,0,0,0
MIM,20111213,6.9644,7.2074,6.9644,6.9645,4100,8.6000,8.9000,8.6000,8.6000,0,0,0
MIM,20111209,7.1264,7.1264,7.1264,7.1264,1000,8.8000,8.8000,8.8000,8.8000,0,1000,0
MIM,20111206,7.1264,7.1264,7.1264,7.1264,600,8.8000,8.8000,8.8000,8.8000,0,0,0
MIM,20111129,7.1264,7.1264,7.1264,7.1264,600,8.8000,8.8000,8.8000,8.8000,0,0,0
MIM,20111117,7.3694,7.3694,7.2074,7.2074,1100,9.1000,9.1000,8.9000,8.9000,0,0,0
MIM,20111116,7.5313,8.0982,7.5313,8.0982,700,9.3000,10.0000,9.3000,10.0000,0,0,0
MIM,20111115,8.0172,8.0172,8.0172,8.0172,100,9.9000,9.9000,9.9000,9.9000,0,0,0
MIM,20111114,8.5841,8.5841,8.5841,8.5841,200,10.6000,10.6000,10.6000,10.6000,0,0,0
MIM,20111110,9.1510,9.1510,9.1510,9.1510,100,11.3000,11.3000,11.3000,11.3000,0,0,0
MIM,20111108,8.5841,8.5841,8.5841,8.5841,500,10.6000,10.6000,10.6000,10.6000,0,0,0
MIM,20111102,9.1510,9.1510,9.1510,9.1510,1500,11.3000,11.3000,11.3000,11.3000,0,0,0
MIM,20111101,8.5841,8.5841,8.5841,8.5841,3200,10.6000,10.6000,10.6000,10.6000,0,0,0
MIM,20111031,9.1510,9.1510,9.1510,9.1510,100,11.3000,11.3000,11.3000,11.3000,0,0,0
MIM,20111028,9.7989,9.7989,9.7989,9.7989,100,12.1000,12.1000,12.1000,12.1000,0,0,0
MIM,20111027,10.5277,10.5277,10.5277,10.5277,100,13.0000,13.0000,13.0000,13.0000,0,0,0
MIM,20111020,11.2565,11.2565,11.2565,11.2565,100,13.9000,13.9000,13.9000,13.9000,0,0,0
MIM,20111019,10.5277,10.5277,10.5277,10.5277,100,13.0000,13.0000,13.0000,13.0000,0,0,0
MIM,20111018,9.9608,9.9608,9.9608,9.9608,100,12.3000,12.3000,12.3000,12.3000,0,0,0
MIM,20111017,10.4468,10.4468,10.1228,10.1228,500,12.9000,12.9000,12.5000,12.5000,0,0,0
MIM,20111014,9.7988,9.7988,9.7988,9.7989,100,12.1000,12.1000,12.1000,12.1000,0,0,0
MIM,20111013,9.5559,9.5559,9.5559,9.5559,100,11.8000,11.8000,11.8000,11.8000,0,0,0
MIM,20111006,9.2320,9.2320,9.2320,9.2320,200,11.4000,11.4000,11.4000,11.4000,0,0,0
MIM,20111003,8.9081,8.9081,8.6651,8.6651,2000,11.0000,11.0000,10.7000,10.7000,0,0,0
MIM,20110930,9.0700,9.1510,9.0700,9.1510,13600,11.2000,11.3000,11.2000,11.3000,0,0,0
